id,x,y,gender
01G,-0.9983457582295567,0.056598092567560654,female
45G,-0.9977293069097837,0.5088896618476675,female w/o transcripts
09G,-0.2223550104357305,-0.44759011588548747,female w/o transcripts
10G,-0.3040238856426848,0.10954424824428438,female w/o transcripts
12G,0.7217778479152887,0.4674254120714808,female w/o transcripts
18B,-0.9986500971456578,-0.08093029720820999,male w/o transcripts
21B,-0.35122035055571377,0.14526731418516642,male w/o transcripts
22B,-0.05086993654292424,0.494052911488647,male w/o transcripts
25G,-0.9069754573363719,0.09600533250981053,female w/o transcripts
26B,-0.7313531132815843,-0.2328971665177783,male w/o transcripts
28G,-0.6124872667947319,0.07618119145920726,female w/o transcripts
30B,-0.5484030507947533,-0.6521160774670172,male w/o transcripts
35G,-0.7473177571777345,0.1796673196682712,female w/o transcripts
40B,-0.9991098230925308,-0.1441137662233714,male w/o transcripts
41G,-0.8120860363501511,-0.8362728740736756,female w/o transcripts
43B,-0.4460995972001161,-0.2995757128209058,male w/o transcripts
44B,-0.3659156944124838,-0.7102836046759005,male w/o transcripts
46G,0.02164686135779298,-0.740452816858824,female w/o transcripts
47B,-0.6477601909790567,-0.41728850179863897,male w/o transcripts
48B,-0.9981799908727961,0.12909445034237044,male w/o transcripts
54B,-0.49950465313972847,-0.5234161299678932,male w/o transcripts
55G,-0.499288471381945,0.20539431477847828,female w/o transcripts
57B,-0.4258593662814628,-0.10888454287791033,male w/o transcripts
58G,-0.8468076655471347,-0.18276539554292814,female w/o transcripts
59B,-0.7057570686140496,-0.49818490860945436,male w/o transcripts
60G,-0.9260268732869905,-0.323699221750417,female w/o transcripts
61B,-0.8098359908799962,-0.6066823979776951,male w/o transcripts
06B,-0.6113833163576888,-0.035592424845453996,male w/o transcripts
19G,-0.7119379011146455,-0.601933460968457,female w/o transcripts
39B,-0.8923567792839056,-0.3497914995793829,male w/o transcripts
